sku,rmsse,weight,weighted_error,active_days,total_qty,last_7_qty,last_28_qty,last_56_qty,last_84_qty
SKU-11421,0.19416968591438777,4.0881063841493556e-07,7.937863325948839e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-05740,0.19416968591438777,4.0321452737035074e-07,7.829203813561931e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-07509,0.33164599208676915,2.3562572819304645e-07,7.81443283877503e-08,1,2.0,0.0,0.0,2.0,2.0
SKU-03056,0.3315388004464018,2.3562572819304645e-07,7.811907127943255e-08,1,1.0,0.0,0.0,1.0,1.0
SKU-03028,0.3315388004464018,2.3562572819304645e-07,7.811907127943255e-08,1,1.0,0.0,0.0,1.0,1.0
SKU-10709,0.033407605956580495,2.321107813927267e-06,7.754265523042209e-08,12,42.0,0.0,0.0,0.0,2.0
SKU-15198,0.08912754755753324,8.694589370323414e-07,7.749274275967231e-08,4,5.0,0.0,0.0,0.0,2.0
SKU-02194,0.19416968591438777,3.9761841632576586e-07,7.720544301175023e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-12952,0.04238869579869001,1.8128690088580705e-06,7.684515293935741e-08,10,9.0,0.0,0.0,0.0,1.0
SKU-09042,0.11213613266520127,6.753033370012711e-07,7.572590458722766e-08,3,3.0,0.0,0.0,0.0,1.0
SKU-10558,0.1942324639877679,3.8644975680941546e-07,7.506108847256645e-08,1,2.0,0.0,0.0,0.0,2.0
SKU-14861,0.3315388004464018,2.2384444178339413e-07,7.421311771546092e-08,1,1.0,0.0,0.0,1.0,1.0
SKU-12809,0.19421153119808546,3.799464867112874e-07,7.378998895753216e-08,2,2.0,0.0,0.0,0.0,2.0
SKU-13793,0.13732829069478897,5.301578884343545e-07,7.280567661704853e-08,2,2.0,0.0,0.0,0.0,1.0
SKU-16207,0.13732829069478897,5.301578884343545e-07,7.280567661704853e-08,2,2.0,0.0,0.0,0.0,1.0
SKU-11600,0.19416968591438777,3.7111052190404814e-07,7.205841347763355e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-12230,0.10488245031481093,6.823073117718094e-07,7.156206272633901e-08,6,6.0,0.0,0.0,1.0,1.0
SKU-06124,0.0620466229640186,1.1245826942333623e-06,6.977655842095764e-08,3,1.0,0.0,-1.0,0.0,0.0
SKU-08967,0.11328273641164952,6.152364482416587e-07,6.969566839699928e-08,4,5.0,0.0,0.0,0.0,1.0
SKU-03915,0.19416968591438777,3.560776004453318e-07,6.913947583961893e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-03059,0.23448385647788392,2.9453216024130807e-07,6.906303679014399e-08,2,2.0,0.0,0.0,1.0,1.0
SKU-13384,0.1942324639877679,3.5343859228956964e-07,6.864924864877121e-08,1,2.0,0.0,0.0,0.0,2.0
SKU-05228,0.16582299604338457,4.132521833913745e-07,6.852671517142793e-08,2,1.0,0.0,0.0,1.0,1.0
SKU-12259,0.3315388004464018,2.004939321194632e-07,6.647151775166914e-08,1,1.0,0.0,0.0,1.0,1.0
SKU-10144,0.3315388004464018,2.0028186896408948e-07,6.640121058751766e-08,1,1.0,0.0,0.0,1.0,1.0
SKU-12572,0.1942324639877679,3.357666626750912e-07,6.521678621633266e-08,1,2.0,0.0,0.0,0.0,2.0
SKU-15592,0.040095290716904965,1.6260281739330252e-06,6.519607234772275e-08,21,58.0,0.0,0.0,2.0,3.0
SKU-08560,0.11213613266520127,5.68500085054568e-07,6.374940095785725e-08,2,1.0,0.0,0.0,0.0,1.0
SKU-09139,0.19416968591438777,3.239853762654389e-07,6.290813875031501e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-10133,0.09414846251643644,6.576962044620457e-07,6.192108645299743e-08,13,32.0,0.0,1.0,1.0,1.0
SKU-08619,0.19416968591438777,3.092587682533735e-07,6.004867789802796e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-04053,0.048188018400715085,1.2396799718124607e-06,5.973772129269681e-08,8,21.0,0.0,0.0,0.0,2.0
SKU-15451,0.13732829069478897,4.312009732364798e-07,5.921609260049522e-08,2,2.0,0.0,0.0,0.0,1.0
SKU-08920,0.3315388004464018,1.7671929614478482e-07,5.8589303459574405e-08,1,1.0,0.0,0.0,1.0,1.0
SKU-15899,0.3315388004464018,1.7671929614478482e-07,5.8589303459574405e-08,1,1.0,0.0,0.0,1.0,1.0
SKU-14756,0.0013679058836901744,4.1545227972194504e-05,5.6829961782414475e-08,10,2582.0,0.0,0.0,11.0,11.0
SKU-02920,0.19416968591438777,2.921169965273293e-07,5.672026546596584e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-05003,0.13732829069478897,4.08221574094453e-07,5.606037099512737e-08,2,2.0,0.0,0.0,0.0,1.0
SKU-14532,0.19416968591438777,2.886415170364819e-07,5.6045432704826096e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-10393,0.0999412807410696,5.590220401380027e-07,5.586937865387761e-08,2,8.0,0.0,0.0,0.0,3.0
SKU-11474,0.19618326638517591,2.739149090244165e-07,5.373752156400833e-08,2,2.0,0.0,0.0,0.0,1.0
SKU-09186,0.19416968591438777,2.7273678038345124e-07,5.2957214984356084e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-12067,0.2773852570576977,1.9070957375624695e-07,5.2900024139740516e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-15107,0.053875752063864815,9.513388775794251e-07,5.125409749718455e-08,5,14.0,0.0,0.0,0.0,2.0
SKU-06348,0.19416968591438777,2.5907048814825456e-07,5.030363531343371e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-09005,0.0792979179279058,6.296508521638684e-07,4.993000159812638e-08,3,4.0,0.0,0.0,0.0,1.0
SKU-13427,0.1942324639877679,2.5204295080489696e-07,4.8954923365582903e-08,1,2.0,0.0,0.0,0.0,2.0
SKU-05320,0.08686526774348899,5.611721249077643e-07,4.874636688029559e-08,4,5.0,0.0,0.0,0.0,1.0
SKU-09766,0.012644795908421392,3.7736638498757355e-06,4.771720920866642e-08,7,10.0,0.0,0.0,0.0,1.0
SKU-09119,0.11213613266520127,3.926172602448685e-07,4.402658118146642e-08,2,1.0,0.0,0.0,0.0,0.0
SKU-03270,0.018691967277515494,2.2031005586049842e-06,4.118028355052047e-08,4,13.0,0.0,0.0,0.0,0.0
SKU-09003,0.19416968591438777,2.0617251216891563e-07,4.003245193201864e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-05049,0.050289330475668324,7.918997832759977e-07,3.982410990477677e-08,5,2.0,0.0,0.0,2.0,2.0
SKU-10141,0.3315388004464018,1.1781286409652322e-07,3.9059535639716274e-08,1,1.0,0.0,0.0,1.0,1.0
SKU-09169,0.19416968591438777,1.9851467600264162e-07,3.854553228882938e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-13426,0.13735049506611782,2.742801289031157e-07,3.7672511491641556e-08,2,4.0,0.0,0.0,0.0,2.0
SKU-04611,0.14831978808901122,2.5253187419089753e-07,3.745547406571477e-08,3,2.0,0.0,0.0,1.0,1.0
SKU-09308,0.2773852570576977,1.3477791652642256e-07,3.738540702138264e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-06204,0.07696344294320001,4.660323465066169e-07,3.586745391004763e-08,3,3.0,0.0,0.0,0.0,1.0
SKU-08856,0.3315388004464018,1.060315776868709e-07,3.515358207574464e-08,1,1.0,0.0,0.0,1.0,1.0
SKU-08846,0.19416968591438777,1.7671929614478482e-07,3.431353022744455e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-12068,0.2773852570576977,1.2370350730134938e-07,3.431352917172358e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-10901,0.037383486738277516,8.942290917086354e-07,3.342940139087172e-08,3,7.0,0.0,0.0,0.0,1.0
SKU-10985,0.1942324639877679,1.649380097351325e-07,3.2036316036093237e-08,1,2.0,0.0,0.0,0.0,2.0
SKU-03461,0.007690560481048964,4.116075158085871e-06,3.165492494780256e-08,5,38.0,0.0,0.0,0.0,1.0
SKU-07520,0.012554330975175011,2.5044658649638906e-06,3.144189338478465e-08,5,48.0,0.0,0.0,1.0,1.0
SKU-11667,0.014942559616032492,2.0880798593875488e-06,3.120125778193519e-08,11,78.0,0.0,0.0,0.0,2.0
SKU-00943,0.1942481680226981,1.5834048934572722e-07,3.0757349979225056e-08,1,4.0,0.0,0.0,0.0,4.0
SKU-08957,0.19416968591438777,1.4726608012065404e-07,2.8594608522870457e-08,1,1.0,0.0,0.0,0.0,1.0
SKU-02214,0.0792979179279058,3.588520933948049e-07,2.845622385027843e-08,2,2.0,0.0,0.0,0.0,0.0
SKU-00730,0.40432101908787904,6.95743868922018e-08,2.8130387010669404e-08,7,8.0,0.0,1.0,1.0,1.0
SKU-05154,0.0792979179279058,3.5397464082120885e-07,2.8069452016400156e-08,3,4.0,0.0,0.0,0.0,1.0
SKU-11186,0.008183922725940066,3.2256514218875526e-06,2.639848197754643e-08,9,147.0,0.0,0.0,3.0,3.0
SKU-15257,0.6540849035897545,3.833630597700866e-08,2.5075198998959035e-08,8,56.0,0.0,0.0,0.0,0.0
SKU-01233,0.053874411717788666,3.5791548112523756e-07,1.9282485990311468e-08,4,1.0,0.0,0.0,0.0,0.0
SKU-11118,0.013224310690506707,1.4393727764560676e-06,1.9034712795312294e-08,9,341.0,0.0,0.0,0.0,10.0
SKU-03430,0.014684140672339316,1.2898093454855314e-06,1.8939741869607444e-08,4,17.0,0.0,0.0,0.0,1.0
SKU-04950,0.12261143484679493,1.3061617710221289e-07,1.6015036888705403e-08,3,1.0,0.0,0.0,0.0,0.0
SKU-10163,0.0758683570900999,1.5904736653030635e-07,1.2066662398161285e-08,2,3.0,0.0,0.0,0.0,3.0
SKU-11382,0.08059738847580745,7.846925813148929e-08,6.324417281032055e-09,3,13.0,0.0,0.0,3.0,3.0
SKU-13965,0.3315388004464018,9.955187016156211e-10,3.3005307615560245e-10,1,1.0,0.0,0.0,1.0,1.0
SKU-01942,0.13735604784205382,1.1781286420624501e-13,1.618230941232238e-14,1,0.0,0.0,0.0,0.0,0.0
SKU-04767,0.0,9.425029127721858e-07,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-04766,0.0,8.93021509851646e-06,0.0,8,7.0,0.0,0.0,0.0,0.0
SKU-04764,0.0,4.747858423089886e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-04763,0.0,3.8289180831370046e-06,0.0,3,2.0,0.0,0.0,0.0,0.0
SKU-04762,0.0,1.8591576831615942e-05,0.0,9,9.0,0.0,0.0,0.0,0.0
SKU-04761,0.0,9.733109767334267e-06,0.0,5,5.0,0.0,0.0,0.0,0.0
SKU-04760,0.0,1.608145594917542e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-04757,0.0,2.986774058645442e-06,0.0,3,7.0,0.0,0.0,0.0,0.0
SKU-04756,0.0,7.688856293390624e-06,0.0,4,10.0,0.0,0.0,0.0,0.0
SKU-05258,0.0,6.016133638743695e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05257,0.0,2.1829263132103116e-05,0.0,3,5.0,0.0,0.0,0.0,0.0
SKU-05256,0.0,7.817737676069016e-06,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05255,0.0,1.6102220466472433e-05,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05284,0.0,5.236204526056384e-05,0.0,5,6.0,0.0,0.0,0.0,0.0
SKU-05280,0.0,4.292913639614618e-05,0.0,6,7.0,0.0,0.0,0.0,0.0
SKU-05279,0.0,7.764960458275376e-05,0.0,22,34.0,0.0,0.0,0.0,0.0
SKU-05277,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
SKU-05276,0.0,2.7930695758522842e-05,0.0,3,3.0,0.0,0.0,0.0,0.0
SKU-05273,0.0,6.572942199009764e-05,0.0,9,7.0,0.0,0.0,0.0,0.0
SKU-05271,0.0,8.835964807239242e-07,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05270,0.0,0.00010274383976920096,0.0,20,24.0,0.0,0.0,0.0,0.0
SKU-05269,0.0,1.2979443237513964e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05268,0.0,4.824618746721223e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05267,0.0,2.6292438255858004e-05,0.0,9,11.0,0.0,0.0,0.0,0.0
SKU-05266,0.0,7.55887336043293e-06,0.0,4,5.0,0.0,0.0,0.0,0.0
SKU-05264,0.0,2.2973508498822027e-06,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05263,0.0,0.00015655109148690591,0.0,25,37.0,0.0,0.0,0.0,0.0
SKU-05262,0.0,3.333084548530862e-05,0.0,5,6.0,0.0,0.0,0.0,0.0
SKU-05260,0.0,2.0706376648580583e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05295,0.0,3.1144555173030105e-05,0.0,5,4.0,0.0,0.0,0.0,0.0
SKU-04752,0.0,0.0,0.0,2,8.0,0.0,0.0,0.0,0.0
SKU-04751,0.0,3.8000244782173322e-06,0.0,4,8.0,0.0,0.0,0.0,0.0
SKU-04749,0.0,2.0244149363052127e-05,0.0,25,48.0,0.0,0.0,0.0,0.0
SKU-04747,0.0,8.030949506867698e-07,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-04746,0.0,3.3917675602636505e-05,0.0,35,73.0,0.0,0.0,0.0,0.0
SKU-04745,0.0,2.023503971896159e-05,0.0,8,16.0,0.0,0.0,0.0,0.0
SKU-04742,0.0,0.00018764341250053943,0.0,160,334.0,0.0,0.0,0.0,0.0
SKU-04741,0.0,0.0,0.0,7,14.0,0.0,0.0,0.0,0.0
SKU-04740,0.0,7.374133776845478e-06,0.0,9,17.0,0.0,0.0,0.0,0.0
SKU-04739,0.0,1.5551527795826054e-05,0.0,10,18.0,0.0,0.0,0.0,0.0
SKU-05291,0.0,3.978362523114803e-05,0.0,5,4.0,0.0,0.0,0.0,0.0
SKU-05288,0.0,0.0002686090052887384,0.0,35,42.0,0.0,0.0,0.0,0.0
SKU-05287,0.0,9.641392452635122e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05286,0.0,1.5599724096025027e-05,0.0,3,2.0,0.0,0.0,0.0,0.0
SKU-05285,0.0,7.980767117405785e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05319,0.0,3.0896953767201648e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05317,0.0,1.379539746231687e-05,0.0,3,4.0,0.0,0.0,0.0,0.0
SKU-05316,0.0,9.617223143565721e-06,0.0,1,3.0,0.0,0.0,0.0,0.0
SKU-05315,0.0,9.89628058410795e-07,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05314,0.0,8.757159782445077e-06,0.0,3,4.0,0.0,0.0,0.0,0.0
SKU-05313,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05312,0.0,1.2864958586828168e-05,0.0,5,4.0,0.0,0.0,0.0,0.0
SKU-05310,0.0,4.706623920656103e-06,0.0,3,5.0,0.0,0.0,0.0,0.0
SKU-05308,0.0,0.00014815471310131807,0.0,36,61.0,0.0,0.0,0.0,0.0
SKU-05307,0.0,1.0755466239391075e-05,0.0,3,4.0,0.0,0.0,0.0,0.0
SKU-05306,0.0,1.0731090757809504e-05,0.0,4,5.0,0.0,0.0,0.0,0.0
SKU-05304,0.0,6.704999887191918e-05,0.0,10,42.0,0.0,0.0,0.0,0.0
SKU-05301,0.0,1.0897689928928397e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05300,0.0,4.3667927141696813e-07,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05299,0.0,0.0,0.0,2,8.0,0.0,0.0,0.0,0.0
SKU-05298,0.0,5.454676701236977e-07,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05336,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05335,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05334,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05333,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05332,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05331,0.0,2.0324014998155316e-06,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05330,0.0,6.980889339818592e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05329,0.0,8.663730587924178e-06,0.0,2,3.0,0.0,0.0,0.0,0.0
SKU-05328,0.0,1.0474741746821879e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05327,0.0,1.605594357345532e-05,0.0,14,12.0,0.0,0.0,0.0,0.0
SKU-05326,0.0,6.7891724660743195e-06,0.0,4,5.0,0.0,0.0,0.0,0.0
SKU-05325,0.0,1.978207582331131e-06,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05324,0.0,2.8045935471854632e-05,0.0,23,29.0,0.0,0.0,0.0,0.0
SKU-05323,0.0,6.420801093260516e-07,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05322,0.0,2.5511303623038824e-05,0.0,24,26.0,0.0,0.0,0.0,0.0
SKU-05345,0.0,1.97925611682159e-07,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05343,0.0,2.9453216024130806e-08,0.0,1,0.0,0.0,0.0,0.0,0.0
SKU-05342,0.0,6.114051739012398e-06,0.0,10,15.0,0.0,0.0,0.0,0.0
SKU-04735,0.0,5.792746605405155e-06,0.0,5,6.0,0.0,0.0,0.0,0.0
SKU-04734,0.0,4.136193978418629e-05,0.0,26,27.0,0.0,0.0,0.0,0.0
SKU-04731,0.0,0.0005819402496935815,0.0,280,725.0,0.0,0.0,0.0,0.0
SKU-04730,0.0,8.313724591242925e-05,0.0,26,45.0,0.0,0.0,0.0,0.0
SKU-04728,0.0,5.259166253268796e-07,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-04726,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
SKU-04725,0.0,5.259166253268796e-07,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-04724,0.0,4.974718874194151e-06,0.0,7,7.0,0.0,0.0,0.0,0.0
SKU-04722,0.0,4.373873267301883e-06,0.0,5,7.0,0.0,0.0,0.0,0.0
SKU-05340,0.0,2.096911111680224e-05,0.0,3,3.0,0.0,0.0,0.0,0.0
SKU-05339,0.0,2.60043799124988e-05,0.0,4,3.0,0.0,0.0,0.0,0.0
SKU-05338,0.0,2.8577866443893637e-07,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05337,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05366,0.0,3.849022848395076e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05365,0.0,8.65522220178556e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05364,0.0,5.587528377435422e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05362,0.0,5.6948028808385105e-06,0.0,3,1.0,0.0,0.0,0.0,0.0
SKU-05360,0.0,1.867333895929893e-06,0.0,1,0.0,0.0,0.0,0.0,0.0
SKU-05359,0.0,1.3917952294193277e-05,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05358,0.0,3.568463293835616e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05357,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
SKU-05356,0.0,5.41916201335508e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05354,0.0,3.060077222686299e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05353,0.0,3.837620919407815e-05,0.0,11,11.0,0.0,0.0,0.0,0.0
SKU-05352,0.0,3.284563744579019e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05351,0.0,6.3371539597519844e-06,0.0,6,10.0,0.0,0.0,0.0,0.0
SKU-05350,0.0,3.383800465329123e-05,0.0,31,50.0,0.0,0.0,0.0,0.0
SKU-05349,0.0,1.732619268474063e-05,0.0,5,10.0,0.0,0.0,0.0,0.0
SKU-05348,0.0,2.8020199251692746e-06,0.0,2,6.0,0.0,0.0,0.0,0.0
SKU-05379,0.0,4.0710989190883815e-05,0.0,5,4.0,0.0,0.0,0.0,0.0
SKU-05376,0.0,6.619321659906362e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-04720,0.0,2.212525587732706e-06,0.0,2,4.0,0.0,0.0,0.0,0.0
SKU-04717,0.0,4.2913335747158584e-08,0.0,2,1.0,0.0,0.0,0.0,0.0
SKU-04713,0.0,1.2744355914109837e-05,0.0,6,8.0,0.0,0.0,0.0,0.0
SKU-04709,0.0,1.7259584590140652e-06,0.0,2,3.0,0.0,0.0,0.0,0.0
SKU-04708,377.96448145739146,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
SKU-04707,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-04706,0.0,1.4372950876912937e-06,0.0,4,10.0,0.0,0.0,0.0,0.0
SKU-04705,0.0,2.85554819997153e-07,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-04704,0.0,8.164902733345446e-07,0.0,3,2.0,0.0,0.0,0.0,0.0
SKU-05372,188.98224072869573,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
SKU-05371,0.0,3.415666488809951e-05,0.0,4,4.0,0.0,0.0,0.0,0.0
SKU-05369,0.0,5.655017476633114e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05368,0.0,7.114730644075447e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05367,0.0,8.316021294122056e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05399,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0
SKU-05398,0.0,5.049471136463395e-06,0.0,3,3.0,0.0,0.0,0.0,0.0
SKU-05397,0.0,2.5071031059266915e-05,0.0,3,3.0,0.0,0.0,0.0,0.0
SKU-05395,0.0,2.5956848312479057e-05,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05394,0.0,4.172760817645912e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05393,0.0,8.113801403543579e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05392,0.0,5.828108136563727e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05391,0.0,8.36471335085315e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05390,0.0,1.6547776937199075e-05,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05389,0.0,8.857771968383508e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05387,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05386,0.0,4.7237368282304435e-05,0.0,8,7.0,0.0,0.0,0.0,0.0
SKU-05385,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
SKU-05384,0.0,7.728029070702718e-06,0.0,3,3.0,0.0,0.0,0.0,0.0
SKU-05383,0.0,5.713694173596388e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05382,0.0,8.007027604812899e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-04701,0.0,0.0,0.0,4,11.0,0.0,0.0,0.0,0.0
SKU-04700,0.0,2.1129148111390958e-07,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-04699,0.0,3.6747010440346556e-07,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-04698,0.0,4.485972207489724e-06,0.0,2,4.0,0.0,0.0,0.0,0.0
SKU-04697,0.0,4.3762766497294517e-07,0.0,2,1.0,0.0,0.0,0.0,0.0
SKU-04696,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
SKU-04693,0.0,5.974137181611367e-06,0.0,6,8.0,0.0,0.0,0.0,0.0
SKU-04691,0.0,1.6892892050640223e-06,0.0,2,1.0,0.0,0.0,0.0,0.0
SKU-04690,0.0,1.6892950957072272e-06,0.0,2,1.0,0.0,0.0,0.0,0.0
SKU-04689,0.0,8.830420651667723e-05,0.0,71,595.0,0.0,0.0,0.0,0.0
SKU-04688,0.0,7.866451233647806e-05,0.0,61,592.0,0.0,0.0,0.0,0.0
SKU-04687,0.0,7.029341352839088e-05,0.0,53,593.0,0.0,0.0,0.0,0.0
SKU-05404,0.0,8.817987742306753e-06,0.0,5,7.0,0.0,0.0,0.0,0.0
SKU-05403,0.0,5.8602778050298335e-05,0.0,8,9.0,0.0,0.0,0.0,0.0
SKU-05401,0.0,6.8898023239423645e-06,0.0,3,2.0,0.0,0.0,0.0,0.0
SKU-05428,0.0,1.9532901615747165e-05,0.0,13,19.0,0.0,0.0,0.0,0.0
SKU-05427,0.0,5.661373480651122e-06,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05424,0.0,1.104320047956115e-05,0.0,4,4.0,0.0,0.0,0.0,0.0
SKU-05421,0.0,0.00013516329589445523,0.0,76,105.0,0.0,0.0,0.0,0.0
SKU-05420,0.0,2.7559009013900495e-05,0.0,13,26.0,0.0,0.0,0.0,0.0
SKU-05418,0.0,1.406556003161981e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05416,0.0,5.303935141625476e-06,0.0,6,12.0,0.0,0.0,0.0,0.0
SKU-05415,0.0,0.0006329021110953638,0.0,288,681.0,0.0,0.0,0.0,0.0
SKU-05414,0.0,1.1516500053683128e-05,0.0,6,9.0,0.0,0.0,0.0,0.0
SKU-05411,0.0,1.4824392689265517e-05,0.0,12,22.0,0.0,0.0,0.0,0.0
SKU-05410,0.0,1.226903166701193e-05,0.0,14,26.0,0.0,0.0,0.0,0.0
SKU-05408,0.0,1.7314779916969874e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05407,0.0,5.120147073634899e-07,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-04703,0.0,0.0,0.0,8,10.0,0.0,0.0,0.0,0.0
SKU-04702,0.0,5.819012983455476e-07,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05454,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
SKU-05453,0.0,1.7217171959065904e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05452,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
SKU-05450,0.0,8.454572108714738e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05449,0.0,4.007669651187454e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
SKU-05445,0.0,4.052144007383892e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05444,0.0,4.662214361534918e-06,0.0,3,2.0,0.0,0.0,0.0,0.0
SKU-05442,0.0,7.341853217021041e-05,0.0,58,57.0,0.0,0.0,0.0,0.0
SKU-05441,0.0,5.130096370007851e-06,0.0,3,3.0,0.0,0.0,0.0,0.0
SKU-05439,0.0,3.659556200355048e-06,0.0,1,1.0,0.0,0.0,0.0,0.0
SKU-05438,0.0,5.992816411213871e-06,0.0,3,3.0,0.0,0.0,0.0,0.0
SKU-05434,0.0,0.00014620091045378455,0.0,77,77.0,0.0,0.0,0.0,0.0
SKU-05433,0.0,4.712514563860929e-07,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05431,0.0,1.929185649580568e-06,0.0,2,1.0,0.0,0.0,0.0,0.0
SKU-05429,0.0,3.2398537626543887e-06,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05471,0.0,2.9453216024130804e-06,0.0,1,2.0,0.0,0.0,0.0,0.0
SKU-05470,0.0,6.390876625779999e-07,0.0,8,1.0,0.0,0.0,0.0,0.0
SKU-05469,0.0,5.342194810334389e-06,0.0,2,2.0,0.0,0.0,0.0,0.0
